"idx","in_time","out_time","location","fd_reg_date"
3830,"2017-03-24 11:09:04","2017-03-24 11:11:05","C2","2017-03-27 10:34:58"
3829,"2017-03-24 11:08:38","2017-03-24 11:09:04","C2","2017-03-27 10:34:58"
3828,"2017-03-24 10:57:45","2017-03-24 11:08:25","P1","2017-03-27 10:34:58"
3827,"2017-03-24 10:56:29","2017-03-24 10:57:45","P1","2017-03-27 10:34:58"
3826,"2017-03-24 10:48:30","2017-03-24 10:50:01","C7","2017-03-27 10:34:58"
3825,"2017-03-24 10:48:07","2017-03-24 10:48:30","C7","2017-03-27 10:34:58"
3824,"2017-03-24 10:45:53","2017-03-24 10:47:35","O2","2017-03-27 10:34:58"
3823,"2017-03-24 10:45:13","2017-03-24 10:45:53","O2","2017-03-27 10:34:58"
3822,"2017-03-24 10:41:08","2017-03-24 10:44:40","C5","2017-03-27 10:34:58"
3821,"2017-03-24 10:40:39","2017-03-24 10:41:08","C5","2017-03-27 10:34:58"
3820,"2017-03-24 10:32:53","2017-03-24 10:40:30","C4","2017-03-27 10:34:58"
3819,"2017-03-24 10:31:56","2017-03-24 10:32:53","C4","2017-03-27 10:34:58"
3818,"2017-03-24 10:23:38","2017-03-24 10:29:07","C3","2017-03-27 10:34:58"
3817,"2017-03-24 10:22:14","2017-03-24 10:23:38","C3","2017-03-27 10:34:58"
3816,"2017-03-24 10:16:08","2017-03-24 10:22:11","C4","2017-03-27 10:34:58"
3815,"2017-03-24 10:15:56","2017-03-24 10:16:08","C4","2017-03-27 10:34:58"
3814,"2017-03-23 16:20:56","2017-03-23 16:21:36","P1","2017-03-23 19:55:24"
3813,"2017-03-23 16:20:40","2017-03-23 16:20:56","P1","2017-03-23 19:55:24"
3812,"2017-03-23 16:18:40","2017-03-23 16:20:37","P2","2017-03-23 19:55:24"
3811,"2017-03-23 16:18:20","2017-03-23 16:18:40","P2","2017-03-23 19:55:24"
3810,"2017-03-23 15:58:01","2017-03-23 16:06:11","P2","2017-03-23 19:55:24"
3809,"2017-03-23 15:57:34","2017-03-23 15:58:01","P2","2017-03-23 19:55:24"
3808,"2017-03-23 15:54:36","2017-03-23 15:57:32","P1","2017-03-23 19:55:24"
3807,"2017-03-23 15:54:15","2017-03-23 15:54:36","P1","2017-03-23 19:55:24"
3806,"2017-03-23 15:52:20","2017-03-23 15:54:10","P2","2017-03-23 19:55:24"
3805,"2017-03-23 15:38:24","2017-03-23 15:38:49","O2","2017-03-23 19:55:24"
3804,"2017-03-23 15:38:10","2017-03-23 15:38:24","O2","2017-03-23 19:55:24"
3803,"2017-03-23 15:23:18","2017-03-23 15:36:22","P1","2017-03-23 19:55:24"
3802,"2017-03-23 15:23:01","2017-03-23 15:23:18","P1","2017-03-23 19:55:24"
3801,"2017-03-23 15:21:25","2017-03-23 15:22:48","O1","2017-03-23 19:55:24"
3800,"2017-03-23 15:21:03","2017-03-23 15:21:25","O1","2017-03-23 19:55:24"
3799,"2017-03-23 12:36:06","2017-03-23 12:50:15","C1","2017-03-23 19:55:24"
3798,"2017-03-23 12:35:35","2017-03-23 12:36:06","C1","2017-03-23 19:55:24"
3797,"2017-03-23 12:22:30","2017-03-23 12:25:00","C1","2017-03-23 19:55:24"
3796,"2017-03-23 12:20:45","2017-03-23 12:22:30","C1","2017-03-23 19:55:24"
3795,"2017-03-23 12:08:12","2017-03-23 12:20:35","O2","2017-03-23 19:55:24"
3794,"2017-03-23 12:07:52","2017-03-23 12:08:12","O2","2017-03-23 19:55:24"
3793,"2017-03-23 12:04:25","2017-03-23 12:07:38","C3","2017-03-23 19:55:24"
3792,"2017-03-23 12:02:19","2017-03-23 12:04:25","C3","2017-03-23 19:55:24"
3791,"2017-03-23 11:57:59","2017-03-23 12:02:09","C7","2017-03-23 19:55:24"
3790,"2017-03-23 11:57:32","2017-03-23 11:57:59","C7","2017-03-23 19:55:24"
3789,"2017-03-23 11:56:57","2017-03-23 11:57:30","C6","2017-03-23 19:55:24"
3788,"2017-03-23 11:56:40","2017-03-23 11:56:57","C6","2017-03-23 19:55:24"
3787,"2017-03-23 11:51:16","2017-03-23 11:56:33","C8","2017-03-23 19:55:24"
3786,"2017-03-23 11:43:55","2017-03-23 11:46:17","C8","2017-03-23 19:55:24"
3785,"2017-03-23 11:43:20","2017-03-23 11:43:55","C8","2017-03-23 19:55:24"
3784,"2017-03-23 11:34:47","2017-03-23 11:35:29","P1","2017-03-23 19:55:24"
3783,"2017-03-23 11:34:28","2017-03-23 11:34:47","P1","2017-03-23 19:55:24"
3782,"2017-03-23 11:01:48","2017-03-23 11:11:25","C8","2017-03-23 19:55:24"
3781,"2017-03-23 11:00:45","2017-03-23 11:01:48","C8","2017-03-23 19:55:24"
3780,"2017-03-23 10:59:59","2017-03-23 11:00:36","C6","2017-03-23 19:55:24"
3779,"2017-03-23 10:59:37","2017-03-23 10:59:59","C6","2017-03-23 19:55:24"
3778,"2017-03-23 10:58:24","2017-03-23 10:59:24","C4","2017-03-23 19:55:24"
3777,"2017-03-23 10:57:30","2017-03-23 10:58:24","C4","2017-03-23 19:55:24"
3776,"2017-03-23 10:39:07","2017-03-23 10:42:33","C6","2017-03-23 19:55:24"
3775,"2017-03-23 10:38:46","2017-03-23 10:39:07","C6","2017-03-23 19:55:24"
3774,"2017-03-23 10:37:54","2017-03-23 10:38:33","C4","2017-03-23 19:55:24"
3773,"2017-03-23 10:37:01","2017-03-23 10:37:54","C4","2017-03-23 19:55:24"
3772,"2017-03-23 10:33:10","2017-03-23 10:33:26","C6","2017-03-23 19:55:24"
3771,"2017-03-23 10:32:51","2017-03-23 10:33:10","C6","2017-03-23 19:55:24"
3770,"2017-03-23 10:25:52","2017-03-23 10:29:56","C6","2017-03-23 19:55:24"
3769,"2017-03-23 10:23:59","2017-03-23 10:25:52","C6","2017-03-23 19:55:24"
3768,"2017-03-23 10:17:37","2017-03-23 10:23:49","C3","2017-03-23 19:55:24"
3767,"2017-03-23 10:17:23","2017-03-23 10:17:37","C3","2017-03-23 19:55:24"
3766,"2017-03-23 10:16:45","2017-03-23 10:17:20","C4","2017-03-23 19:55:24"
3765,"2017-03-23 10:14:51","2017-03-23 10:16:45","C4","2017-03-23 19:55:24"
3764,"2017-03-23 10:11:36","2017-03-23 10:14:45","C3","2017-03-23 19:55:24"
3763,"2017-03-23 10:10:15","2017-03-23 10:11:36","C3","2017-03-23 19:55:24"
3762,"2017-03-22 16:27:39","2017-03-22 16:29:04","P2","2017-03-23 10:23:57"
3761,"2017-03-22 16:27:26","2017-03-22 16:27:39","P2","2017-03-23 10:23:57"
3760,"2017-03-22 16:23:11","2017-03-22 16:27:07","O1","2017-03-23 10:23:57"
3759,"2017-03-22 16:22:58","2017-03-22 16:23:11","O1","2017-03-23 10:23:57"
3758,"2017-03-22 15:52:36","2017-03-22 15:56:38","C6","2017-03-23 10:23:57"
3757,"2017-03-22 15:52:05","2017-03-22 15:52:36","C6","2017-03-23 10:23:57"
3756,"2017-03-22 15:45:57","2017-03-22 15:51:46","P1","2017-03-23 10:23:57"
3755,"2017-03-22 15:45:39","2017-03-22 15:45:57","P1","2017-03-23 10:23:57"
3754,"2017-03-22 15:20:31","2017-03-22 15:22:55","C8","2017-03-23 10:23:57"
3753,"2017-03-22 15:19:16","2017-03-22 15:20:31","C8","2017-03-23 10:23:57"
3752,"2017-03-22 15:17:47","2017-03-22 15:18:25","C2","2017-03-23 10:23:57"
3751,"2017-03-22 15:17:30","2017-03-22 15:17:47","C2","2017-03-23 10:23:57"
3750,"2017-03-22 15:14:52","2017-03-22 15:17:10","C6","2017-03-23 10:23:57"
3749,"2017-03-22 15:14:09","2017-03-22 15:14:52","C6","2017-03-23 10:23:57"
3748,"2017-03-22 15:09:15","2017-03-22 15:09:55","C6","2017-03-23 10:23:57"
3747,"2017-03-22 15:07:10","2017-03-22 15:09:15","C6","2017-03-23 10:23:57"
3746,"2017-03-22 14:47:15","2017-03-22 14:50:02","C2","2017-03-23 10:23:57"
3745,"2017-03-22 14:46:58","2017-03-22 14:47:15","C2","2017-03-23 10:23:57"
3744,"2017-03-22 12:30:10","2017-03-22 12:31:20","C2","2017-03-23 10:23:57"
3743,"2017-03-22 12:29:59","2017-03-22 12:30:10","C2","2017-03-23 10:23:57"
3742,"2017-03-22 12:25:05","2017-03-22 12:25:42","C3","2017-03-23 10:23:57"
3741,"2017-03-22 12:16:04","2017-03-22 12:24:51","O1","2017-03-23 10:23:57"
3740,"2017-03-22 12:15:20","2017-03-22 12:16:04","O1","2017-03-23 10:23:57"
3739,"2017-03-22 12:11:35","2017-03-22 12:14:48","P1","2017-03-23 10:23:57"
3738,"2017-03-22 12:11:10","2017-03-22 12:11:35","P1","2017-03-23 10:23:57"
3737,"2017-03-22 11:58:55","2017-03-22 12:10:44","C3","2017-03-23 10:23:57"
3736,"2017-03-22 11:58:34","2017-03-22 11:58:55","C3","2017-03-23 10:23:57"
3735,"2017-03-22 11:51:42","2017-03-22 11:55:19","T1","2017-03-23 10:23:57"
3734,"2017-03-22 11:48:49","2017-03-22 11:51:42","T1","2017-03-23 10:23:57"
3733,"2017-03-22 11:48:20","2017-03-22 11:48:36","P2","2017-03-23 10:23:57"
3732,"2017-03-22 11:48:08","2017-03-22 11:48:20","P2","2017-03-23 10:23:57"
3731,"2017-03-22 11:17:53","2017-03-22 11:19:29","C3","2017-03-23 10:23:57"
3730,"2017-03-22 11:04:49","2017-03-22 11:17:13","O1","2017-03-23 10:23:57"
3729,"2017-03-22 11:03:59","2017-03-22 11:04:49","O1","2017-03-23 10:23:57"
3728,"2017-03-22 11:00:01","2017-03-22 11:02:14","P1","2017-03-23 10:23:57"
3727,"2017-03-22 10:59:42","2017-03-22 11:00:01","P1","2017-03-23 10:23:57"
3726,"2017-03-22 10:42:33","2017-03-22 10:59:27","O2","2017-03-23 10:23:57"
3725,"2017-03-22 10:42:04","2017-03-22 10:42:33","O2","2017-03-23 10:23:57"
3724,"2017-03-22 10:41:15","2017-03-22 10:41:57","C1","2017-03-23 10:23:57"
3723,"2017-03-22 10:40:54","2017-03-22 10:41:15","C1","2017-03-23 10:23:57"
3722,"2017-03-22 10:35:59","2017-03-22 10:38:16","T1","2017-03-23 10:23:57"
3721,"2017-03-22 10:33:58","2017-03-22 10:35:59","T1","2017-03-23 10:23:57"
3720,"2017-03-22 10:28:04","2017-03-22 10:33:45","C3","2017-03-23 10:23:57"
3719,"2017-03-22 10:27:05","2017-03-22 10:28:04","C3","2017-03-23 10:23:57"
3718,"2017-03-22 10:17:24","2017-03-22 10:18:59","O1","2017-03-23 10:23:57"
3717,"2017-03-22 10:16:54","2017-03-22 10:17:24","O1","2017-03-23 10:23:57"
3716,"2017-03-22 10:11:45","2017-03-22 10:16:18","P2","2017-03-23 10:23:57"
3715,"2017-03-22 10:11:30","2017-03-22 10:11:45","P2","2017-03-23 10:23:57"
3714,"2017-03-22 10:10:56","2017-03-22 10:11:13","C7","2017-03-23 10:23:57"
3713,"2017-03-22 10:10:37","2017-03-22 10:10:56","C7","2017-03-23 10:23:57"
3712,"2017-03-22 10:09:49","2017-03-22 10:10:31","O1","2017-03-23 10:23:57"
3711,"2017-03-22 10:09:21","2017-03-22 10:09:49","O1","2017-03-23 10:23:57"
3710,"2017-03-22 10:07:23","2017-03-22 10:09:14","C1","2017-03-23 10:23:57"
3709,"2017-03-22 10:06:55","2017-03-22 10:07:23","C1","2017-03-23 10:23:57"
3708,"2017-03-21 16:09:06","2017-03-21 16:14:15","C8","2017-03-22 09:45:10"
3707,"2017-03-21 16:08:43","2017-03-21 16:09:06","C8","2017-03-22 09:45:10"
3706,"2017-03-21 15:56:07","2017-03-21 15:56:32","C1","2017-03-22 09:45:10"
3705,"2017-03-21 15:55:08","2017-03-21 15:56:07","C1","2017-03-22 09:45:10"
3704,"2017-03-21 15:32:11","2017-03-21 15:36:40","C4","2017-03-22 09:45:10"
3703,"2017-03-21 15:31:33","2017-03-21 15:32:11","C4","2017-03-22 09:45:10"
3702,"2017-03-21 15:28:39","2017-03-21 15:31:14","C1","2017-03-22 09:45:10"
3701,"2017-03-21 15:28:15","2017-03-21 15:28:39","C1","2017-03-22 09:45:10"
3700,"2017-03-21 15:25:24","2017-03-21 15:27:35","C4","2017-03-22 09:45:10"
3699,"2017-03-21 15:24:35","2017-03-21 15:25:24","C4","2017-03-22 09:45:10"
3698,"2017-03-21 15:11:09","2017-03-21 15:13:57","C6","2017-03-22 09:45:10"
3697,"2017-03-21 15:10:49","2017-03-21 15:11:09","C6","2017-03-22 09:45:10"
3696,"2017-03-21 12:56:49","2017-03-21 12:57:25","C4","2017-03-22 09:45:10"
3695,"2017-03-21 12:56:28","2017-03-21 12:56:49","C4","2017-03-22 09:45:10"
3694,"2017-03-21 12:30:32","2017-03-21 12:55:49","C1","2017-03-22 09:45:10"
3693,"2017-03-21 12:29:40","2017-03-21 12:30:32","C1","2017-03-22 09:45:10"
3692,"2017-03-21 12:22:27","2017-03-21 12:29:23","C6","2017-03-22 09:45:10"
3691,"2017-03-21 12:21:39","2017-03-21 12:22:27","C6","2017-03-22 09:45:10"
3690,"2017-03-21 12:11:13","2017-03-21 12:21:25","C3","2017-03-22 09:45:10"
3689,"2017-03-21 12:10:57","2017-03-21 12:11:13","C3","2017-03-22 09:45:10"
3688,"2017-03-21 12:06:31","2017-03-21 12:10:50","O1","2017-03-22 09:45:10"
3687,"2017-03-21 12:05:40","2017-03-21 12:06:31","O1","2017-03-22 09:45:10"
3686,"2017-03-21 11:43:29","2017-03-21 11:44:27","C1","2017-03-22 09:45:10"
3685,"2017-03-21 11:43:01","2017-03-21 11:43:29","C1","2017-03-22 09:45:10"
3684,"2017-03-21 11:37:04","2017-03-21 11:42:38","C8","2017-03-22 09:45:10"
3683,"2017-03-21 11:36:20","2017-03-21 11:37:04","C8","2017-03-22 09:45:10"
3682,"2017-03-21 11:28:50","2017-03-21 11:36:01","C6","2017-03-22 09:45:10"
3681,"2017-03-21 11:28:30","2017-03-21 11:28:50","C6","2017-03-22 09:45:10"
3680,"2017-03-21 11:19:37","2017-03-21 11:28:16","C2","2017-03-22 09:45:10"
3679,"2017-03-21 11:18:58","2017-03-21 11:19:37","C2","2017-03-22 09:45:10"
3678,"2017-03-21 11:16:53","2017-03-21 11:18:51","C3","2017-03-22 09:45:10"
3677,"2017-03-21 11:16:28","2017-03-21 11:16:53","C3","2017-03-22 09:45:10"
3676,"2017-03-21 11:01:49","2017-03-21 11:05:55","C2","2017-03-22 09:45:10"
3675,"2017-03-21 11:00:05","2017-03-21 11:01:49","C2","2017-03-22 09:45:10"
3674,"2017-03-21 10:58:05","2017-03-21 10:59:57","C5","2017-03-22 09:45:10"
3673,"2017-03-21 10:57:35","2017-03-21 10:58:05","C5","2017-03-22 09:45:10"
3672,"2017-03-21 10:56:49","2017-03-21 10:57:17","C6","2017-03-22 09:45:10"
3671,"2017-03-21 10:56:29","2017-03-21 10:56:49","C6","2017-03-22 09:45:10"
3670,"2017-03-21 10:50:32","2017-03-21 10:56:08","C3","2017-03-22 09:45:10"
3669,"2017-03-21 10:47:30","2017-03-21 10:50:32","C3","2017-03-22 09:45:10"
3668,"2017-03-21 10:42:27","2017-03-21 10:47:16","C6","2017-03-22 09:45:10"
3667,"2017-03-21 10:41:54","2017-03-21 10:42:27","C6","2017-03-22 09:45:10"
3666,"2017-03-21 10:18:28","2017-03-21 10:27:48","C4","2017-03-22 09:45:10"
3665,"2017-03-21 10:17:26","2017-03-21 10:18:28","C4","2017-03-22 09:45:10"
3664,"2017-03-21 10:13:04","2017-03-21 10:13:25","C7","2017-03-22 09:45:10"
3663,"2017-03-21 10:12:41","2017-03-21 10:13:04","C7","2017-03-22 09:45:10"
3662,"2017-03-21 10:11:10","2017-03-21 10:12:22","C6","2017-03-22 09:45:10"
3661,"2017-03-21 10:10:42","2017-03-21 10:11:10","C6","2017-03-22 09:45:10"
3660,"2017-03-20 16:19:42","2017-03-20 16:24:50","C8","2017-03-20 20:46:00"
3659,"2017-03-20 16:18:50","2017-03-20 16:19:42","C8","2017-03-20 20:46:00"
3658,"2017-03-20 16:07:40","2017-03-20 16:18:40","C4","2017-03-20 20:46:00"
3657,"2017-03-20 16:07:20","2017-03-20 16:07:40","C4","2017-03-20 20:46:00"
3656,"2017-03-20 16:04:45","2017-03-20 16:06:46","C1","2017-03-20 20:46:00"
3655,"2017-03-20 16:04:30","2017-03-20 16:04:45","C1","2017-03-20 20:46:00"
3654,"2017-03-20 15:50:40","2017-03-20 15:53:08","C1","2017-03-20 20:46:00"
3653,"2017-03-20 15:49:54","2017-03-20 15:50:40","C1","2017-03-20 20:46:00"
3652,"2017-03-20 15:42:59","2017-03-20 15:49:40","C7","2017-03-20 20:46:00"
3651,"2017-03-20 15:42:45","2017-03-20 15:42:59","C7","2017-03-20 20:46:00"
3650,"2017-03-20 15:21:42","2017-03-20 15:42:19","C4","2017-03-20 20:46:00"
3649,"2017-03-20 15:21:16","2017-03-20 15:21:42","C4","2017-03-20 20:46:00"
3648,"2017-03-20 15:08:15","2017-03-20 15:14:27","C7","2017-03-20 20:46:00"
3647,"2017-03-20 15:07:35","2017-03-20 15:08:15","C7","2017-03-20 20:46:00"
3646,"2017-03-20 14:56:50","2017-03-20 14:58:36","C7","2017-03-20 20:46:00"
3645,"2017-03-20 14:56:37","2017-03-20 14:56:50","C7","2017-03-20 20:46:00"
3644,"2017-03-20 13:02:39","2017-03-20 13:04:54","C3","2017-03-20 20:46:00"
3643,"2017-03-20 13:01:45","2017-03-20 13:02:39","C3","2017-03-20 20:46:00"
3642,"2017-03-20 12:47:17","2017-03-20 13:01:30","C6","2017-03-20 20:46:00"
3641,"2017-03-20 12:47:03","2017-03-20 12:47:17","C6","2017-03-20 20:46:00"
3640,"2017-03-20 12:42:26","2017-03-20 12:46:19","C3","2017-03-20 20:46:00"
3639,"2017-03-20 12:41:50","2017-03-20 12:42:26","C3","2017-03-20 20:46:00"
3638,"2017-03-20 12:34:10","2017-03-20 12:41:10","T1","2017-03-20 20:46:00"
3637,"2017-03-20 12:33:20","2017-03-20 12:34:10","T1","2017-03-20 20:46:00"
3636,"2017-03-20 12:32:02","2017-03-20 12:32:45","C4","2017-03-20 20:46:00"
3635,"2017-03-20 12:31:49","2017-03-20 12:32:02","C4","2017-03-20 20:46:00"
3634,"2017-03-20 12:23:35","2017-03-20 12:25:58","C4","2017-03-20 20:46:00"
3633,"2017-03-20 12:23:01","2017-03-20 12:23:35","C4","2017-03-20 20:46:00"
3632,"2017-03-20 12:16:58","2017-03-20 12:22:51","C2","2017-03-20 20:46:00"
3631,"2017-03-20 12:16:36","2017-03-20 12:16:58","C2","2017-03-20 20:46:00"
3630,"2017-03-20 12:13:06","2017-03-20 12:16:22","C1","2017-03-20 20:46:00"
3629,"2017-03-20 12:12:51","2017-03-20 12:13:06","C1","2017-03-20 20:46:00"
3628,"2017-03-20 12:08:18","2017-03-20 12:09:52","C2","2017-03-20 20:46:00"
3627,"2017-03-20 12:07:28","2017-03-20 12:08:18","C2","2017-03-20 20:46:00"
3626,"2017-03-20 12:04:29","2017-03-20 12:07:26","C1","2017-03-20 20:46:00"
3625,"2017-03-20 12:04:10","2017-03-20 12:04:29","C1","2017-03-20 20:46:00"
3624,"2017-03-20 12:00:53","2017-03-20 12:03:57","C1","2017-03-20 20:46:00"
3623,"2017-03-20 12:00:04","2017-03-20 12:00:53","C1","2017-03-20 20:46:00"
3622,"2017-03-20 11:50:02","2017-03-20 11:55:44","O1","2017-03-20 20:46:00"
3621,"2017-03-20 11:49:12","2017-03-20 11:50:02","O1","2017-03-20 20:46:00"
3620,"2017-03-20 11:45:13","2017-03-20 11:47:22","C1","2017-03-20 20:46:00"
3619,"2017-03-20 11:44:23","2017-03-20 11:45:13","C1","2017-03-20 20:46:00"
3618,"2017-03-20 11:31:43","2017-03-20 11:43:23","O1","2017-03-20 20:46:00"
3617,"2017-03-20 11:30:59","2017-03-20 11:31:43","O1","2017-03-20 20:46:00"
3616,"2017-03-20 11:14:10","2017-03-20 11:23:40","O1","2017-03-20 20:46:00"
3615,"2017-03-20 11:12:50","2017-03-20 11:14:10","O1","2017-03-20 20:46:00"
3614,"2017-03-20 11:11:40","2017-03-20 11:12:42","C4","2017-03-20 20:46:00"
3613,"2017-03-20 11:10:06","2017-03-20 11:11:40","C4","2017-03-20 20:46:00"
3612,"2017-03-20 11:03:43","2017-03-20 11:04:23","C7","2017-03-20 20:46:00"
3611,"2017-03-20 11:03:04","2017-03-20 11:03:43","C7","2017-03-20 20:46:00"
3610,"2017-03-20 10:56:09","2017-03-20 11:02:45","C3","2017-03-20 20:46:00"
3609,"2017-03-20 10:55:42","2017-03-20 10:56:09","C3","2017-03-20 20:46:00"
3608,"2017-03-20 10:53:05","2017-03-20 10:55:40","C4","2017-03-20 20:46:00"
3607,"2017-03-20 10:52:44","2017-03-20 10:53:05","C4","2017-03-20 20:46:00"
3606,"2017-03-20 10:42:42","2017-03-20 10:52:31","C7","2017-03-20 20:46:00"
3605,"2017-03-20 10:40:46","2017-03-20 10:42:42","C7","2017-03-20 20:46:00"
3604,"2017-03-20 10:34:36","2017-03-20 10:37:33","C3","2017-03-20 20:46:00"
3603,"2017-03-20 10:33:54","2017-03-20 10:34:36","C3","2017-03-20 20:46:00"
3602,"2017-03-20 10:25:24","2017-03-20 10:33:32","P1","2017-03-20 20:46:00"
3601,"2017-03-20 10:24:53","2017-03-20 10:25:24","P1","2017-03-20 20:46:00"
3600,"2017-03-20 10:05:43","2017-03-20 10:06:34","C1","2017-03-20 20:46:00"
3599,"2017-03-20 10:05:14","2017-03-20 10:05:43","C1","2017-03-20 20:46:00"
3598,"2017-03-17 16:08:11","2017-03-17 16:25:04","O1","2017-03-17 18:48:28"
3597,"2017-03-17 16:06:40","2017-03-17 16:08:11","O1","2017-03-17 18:48:28"
3596,"2017-03-17 16:01:58","2017-03-17 16:03:02","P1","2017-03-17 18:48:28"
3595,"2017-03-17 16:01:39","2017-03-17 16:01:58","P1","2017-03-17 18:48:28"
3594,"2017-03-17 15:57:10","2017-03-17 16:01:00","C5","2017-03-17 18:48:28"
3593,"2017-03-17 15:56:46","2017-03-17 15:57:10","C5","2017-03-17 18:48:28"
3592,"2017-03-17 15:55:29","2017-03-17 15:56:33","C1","2017-03-17 18:48:28"
3591,"2017-03-17 15:26:08","2017-03-17 15:50:37","C3","2017-03-17 18:48:28"
3590,"2017-03-17 15:25:50","2017-03-17 15:26:08","C3","2017-03-17 18:48:28"
3589,"2017-03-17 15:11:08","2017-03-17 15:25:20","C1","2017-03-17 18:48:28"
3588,"2017-03-17 15:10:39","2017-03-17 15:11:08","C1","2017-03-17 18:48:28"
3587,"2017-03-17 15:01:47","2017-03-17 15:04:29","C3","2017-03-17 18:48:28"
3586,"2017-03-17 15:00:43","2017-03-17 15:01:47","C3","2017-03-17 18:48:28"
3585,"2017-03-17 14:51:46","2017-03-17 14:59:17","O1","2017-03-17 18:48:28"
3584,"2017-03-17 14:50:53","2017-03-17 14:51:46","O1","2017-03-17 18:48:28"
3583,"2017-03-17 14:46:13","2017-03-17 14:47:34","C3","2017-03-17 18:48:28"
3582,"2017-03-17 14:45:53","2017-03-17 14:46:13","C3","2017-03-17 18:48:28"
3581,"2017-03-17 14:41:32","2017-03-17 14:45:24","T1","2017-03-17 18:48:28"
3580,"2017-03-17 14:41:05","2017-03-17 14:41:32","T1","2017-03-17 18:48:28"
3579,"2017-03-17 13:28:14","2017-03-17 13:31:50","P1","2017-03-17 18:48:28"
3578,"2017-03-17 13:27:36","2017-03-17 13:28:14","P1","2017-03-17 18:48:28"
3577,"2017-03-17 13:22:10","2017-03-17 13:24:54","O1","2017-03-17 18:48:28"
3576,"2017-03-17 13:21:47","2017-03-17 13:22:10","O1","2017-03-17 18:48:28"
3575,"2017-03-17 13:18:35","2017-03-17 13:21:39","C1","2017-03-17 18:48:28"
3574,"2017-03-17 13:18:13","2017-03-17 13:18:35","C1","2017-03-17 18:48:28"
3573,"2017-03-17 13:09:13","2017-03-17 13:16:55","C6","2017-03-17 18:48:28"
3572,"2017-03-17 13:08:26","2017-03-17 13:09:13","C6","2017-03-17 18:48:28"
3571,"2017-03-17 13:00:05","2017-03-17 13:08:16","C7","2017-03-17 18:48:28"
3570,"2017-03-17 12:59:35","2017-03-17 13:00:05","C7","2017-03-17 18:48:28"
3569,"2017-03-17 12:56:59","2017-03-17 12:58:00","C6","2017-03-17 18:48:28"
3568,"2017-03-17 12:56:33","2017-03-17 12:56:59","C6","2017-03-17 18:48:28"
3567,"2017-03-17 12:52:38","2017-03-17 12:56:32","C7","2017-03-17 18:48:28"
3566,"2017-03-17 12:51:48","2017-03-17 12:52:38","C7","2017-03-17 18:48:28"
3565,"2017-03-17 12:48:35","2017-03-17 12:50:38","C6","2017-03-17 18:48:28"
3564,"2017-03-17 12:47:59","2017-03-17 12:48:35","C6","2017-03-17 18:48:28"
3563,"2017-03-17 12:42:58","2017-03-17 12:45:58","T1","2017-03-17 18:48:28"
3562,"2017-03-17 12:37:16","2017-03-17 12:42:35","C4","2017-03-17 18:48:28"
3561,"2017-03-17 12:36:44","2017-03-17 12:37:16","C4","2017-03-17 18:48:28"
3560,"2017-03-17 12:25:59","2017-03-17 12:29:15","T1","2017-03-17 18:48:28"
3559,"2017-03-17 12:24:50","2017-03-17 12:25:59","T1","2017-03-17 18:48:28"
3558,"2017-03-17 12:20:17","2017-03-17 12:24:37","C7","2017-03-17 18:48:28"
3557,"2017-03-17 12:19:45","2017-03-17 12:20:17","C7","2017-03-17 18:48:28"
3556,"2017-03-17 12:15:11","2017-03-17 12:17:35","C4","2017-03-17 18:48:28"
3555,"2017-03-17 12:14:07","2017-03-17 12:15:11","C4","2017-03-17 18:48:28"
3554,"2017-03-17 12:12:38","2017-03-17 12:13:57","C2","2017-03-17 18:48:28"
3553,"2017-03-17 12:12:15","2017-03-17 12:12:38","C2","2017-03-17 18:48:28"
3552,"2017-03-17 12:07:17","2017-03-17 12:12:11","O1","2017-03-17 18:48:28"
3551,"2017-03-17 12:06:47","2017-03-17 12:07:17","O1","2017-03-17 18:48:28"
3550,"2017-03-17 11:57:56","2017-03-17 11:58:17","C2","2017-03-17 18:48:28"
3549,"2017-03-17 11:48:31","2017-03-17 11:51:52","O2","2017-03-17 18:48:28"
3548,"2017-03-17 11:48:06","2017-03-17 11:48:31","O2","2017-03-17 18:48:28"
3547,"2017-03-17 11:47:37","2017-03-17 11:47:59","C7","2017-03-17 18:48:28"
3546,"2017-03-17 11:47:20","2017-03-17 11:47:37","C7","2017-03-17 18:48:28"
3545,"2017-03-17 11:36:44","2017-03-17 11:47:01","C1","2017-03-17 18:48:28"
3544,"2017-03-17 11:36:19","2017-03-17 11:36:44","C1","2017-03-17 18:48:28"
3543,"2017-03-17 11:35:45","2017-03-17 11:36:10","O2","2017-03-17 18:48:28"
3542,"2017-03-17 11:34:47","2017-03-17 11:35:45","O2","2017-03-17 18:48:28"
3541,"2017-03-17 11:32:59","2017-03-17 11:34:31","P2","2017-03-17 18:48:28"
3540,"2017-03-17 11:32:22","2017-03-17 11:32:59","P2","2017-03-17 18:48:28"
3539,"2017-03-17 11:28:48","2017-03-17 11:31:44","T1","2017-03-17 18:48:28"
3538,"2017-03-17 11:28:14","2017-03-17 11:28:48","T1","2017-03-17 18:48:28"
3537,"2017-03-17 11:20:29","2017-03-17 11:27:59","C8","2017-03-17 18:48:28"
3536,"2017-03-17 11:20:10","2017-03-17 11:20:29","C8","2017-03-17 18:48:28"
3535,"2017-03-17 11:18:45","2017-03-17 11:19:38","P1","2017-03-17 18:48:28"
3534,"2017-03-17 11:18:11","2017-03-17 11:18:45","P1","2017-03-17 18:48:28"
